App,Run_1,Run_2,Run_3,Run_4,Run_5,Run_6,Run_7,Run_8,Run_9,Run_10
Google Drive,1,1,1,1,1,1,1,1,9,1
Dropbox,2,2,2,2,2,2,2,2,10,2
OneDrive,3,3,3,3,3,3,3,3,11,3
SHAREit,5,5,5,5,5,5,5,5,1,5
WeTransfer,4,4,4,4,4,4,4,4,4,4
Xender,6,6,6,6,6,6,6,6,2,6
Zapya,7,7,7,7,8,0,8,7,3,7
AirDrop,0,0,0,0,0,7,0,0,0,0
Send Anywhere,0,0,0,0,7,8,0,12,0,0
Smash,10,10,8,11,9,11,11,8,5,8
pCloud Transfer,0,0,0,0,0,9,0,0,0,0
Filemail,8,8,20,9,11,10,9,10,7,0
Hightail,11,11,9,8,10,18,12,9,6,9
AirDroid,0,0,0,0,0,0,7,19,0,0
EasyShare,9,9,19,10,12,0,10,11,8,0
DropSend,12,12,10,0,0,0,13,0,0,10
Sync.com,14,14,11,12,14,0,14,14,12,11
TransferNow,0,0,0,0,0,13,0,0,0,0
pCloud,13,13,12,13,13,0,15,15,13,12
SendThisFile,0,0,0,0,0,14,0,0,0,0
IDrive,17,15,13,14,15,0,16,16,14,13
iCloud,0,0,15,0,0,0,0,0,0,0
SendGB,0,0,0,0,0,12,0,20,0,0
FileTransfer.io,0,0,0,0,0,15,0,0,0,0
Box,0,16,14,0,0,0,0,17,0,0
Resilio,0,0,0,15,0,0,17,0,15,0
Resilio Sync,15,19,17,0,16,19,0,13,0,14
Jumpshare,0,0,0,0,0,16,0,0,0,0
SpiderOak One,0,17,16,0,0,0,0,0,0,0
Files.com,16,20,18,16,17,0,18,0,16,15
MediaFire,0,0,0,0,0,17,0,0,0,0
Internxt,18,0,0,17,18,0,19,0,17,16
Backblaze,19,0,0,18,19,0,0,0,18,17
MEGA,0,18,0,0,0,0,0,18,0,20
IceDrive,20,0,0,19,20,0,20,0,19,18
NordLocker,0,0,0,20,0,0,0,0,20,19
BitTorrent Sync,0,0,0,0,0,20,0,0,0,0
