App,Run_1,Run_2,Run_3,Run_4,Run_5,Run_6,Run_7,Run_8,Run_9,Run_10
Google Drive,1,1,1,1,1,1,3,1,1,3
WeTransfer,3,3,3,2,3,3,1,3,3,1
Dropbox,2,2,2,4,2,2,4,2,2,4
Send Anywhere,6,4,4,3,4,4,2,6,4,2
Samsung Smart Switch,0,0,0,5,0,0,0,0,0,0
OneDrive,0,0,0,0,0,0,0,0,5,0
Microsoft OneDrive,4,18,7,10,5,5,9,4,0,5
Box,5,0,9,12,6,6,10,5,6,10
NordLocker,0,7,0,0,0,0,0,0,0,0
SHAREit,0,0,6,7,0,0,0,0,9,0
MOVEit Transfer,0,8,0,0,0,0,0,0,0,0
Hightail,9,5,16,13,13,8,5,7,15,6
iCloud Drive,7,19,8,0,7,11,0,8,7,0
Slack,0,6,0,0,0,0,0,16,0,0
Filemail,13,0,14,0,0,0,6,9,0,7
Axway,0,9,0,0,0,0,0,0,0,0
Citrix ShareFile,0,0,17,0,0,0,8,10,0,8
Xender,0,0,11,6,0,0,0,15,10,13
JSCAPE,0,10,0,0,0,0,0,0,0,0
AirDroid Personal,0,0,10,9,0,0,17,0,8,11
Egnyte,10,0,0,0,9,15,0,0,0,0
Thru,0,11,0,0,0,0,0,0,0,0
Apple iCloud,0,0,0,11,0,0,0,0,0,0
EasyShare,0,20,5,15,0,0,15,0,13,12
Zapya,0,0,0,8,0,0,0,14,11,14
Smash,0,0,13,0,18,0,7,19,0,9
Filestage,8,0,0,17,12,7,0,18,14,17
pCloud,17,0,0,0,0,9,12,12,0,0
AWS Transfer Family,0,12,0,0,0,0,0,0,0,0
TitanFile,0,14,0,0,0,0,0,11,0,0
ShareFile,18,0,0,0,10,12,0,0,0,0
MobileTrans App,0,0,0,14,0,0,0,0,12,0
Cleo,0,13,0,0,0,0,0,0,0,0
ShareIt,0,0,0,0,0,0,0,13,0,0
MediaFire,11,0,0,0,11,10,14,0,19,20
Jumpshare,14,0,0,0,8,14,0,0,17,19
LocalSend,0,0,12,0,0,0,18,0,0,0
TransferNow,12,0,18,20,14,13,0,0,0,0
ExaVault,0,15,0,0,0,0,0,0,0,0
pCloud Transfer,0,0,0,0,0,0,0,0,0,15
Tresorit,0,0,0,0,19,17,11,0,0,18
InShare,0,0,15,16,0,0,16,0,0,0
Mega,16,0,0,0,0,0,0,0,0,0
GoAnywhere,0,16,0,0,0,0,0,0,0,0
AnyViewer,0,0,0,0,0,0,0,17,0,16
Sync.com,15,0,0,18,20,16,13,0,20,0
LockTransfer,0,0,0,0,15,19,0,0,0,0
SpiderOak One,0,17,0,0,0,18,0,0,16,0
WeSend,0,0,0,0,17,0,0,0,0,0
BlueFiles,0,0,0,0,16,20,0,0,0,0
MEGA,0,0,0,0,0,0,0,0,18,0
MASV,0,0,19,0,0,0,0,0,0,0
Internxt Send,0,0,0,19,0,0,0,0,0,0
KDE Connect,0,0,0,0,0,0,19,0,0,0
Files.com,19,0,0,0,0,0,0,20,0,0
Digital Pigeon,20,0,0,0,0,0,0,0,0,0
UPDF Cloud,0,0,20,0,0,0,0,0,0,0
QRClip,0,0,0,0,0,0,20,0,0,0
