App,Run_1,Run_2,Run_3,Run_4,Run_5,Run_6,Run_7,Run_8,Run_9,Run_10
Twitch,1,1,1,1,2,1,1,1,1,1
Instagram,2,2,2,2,1,2,2,2,2,2
Facebook,3,3,3,3,3,3,3,3,3,3
YouNow,4,4,16,4,4,8,4,4,4,4
TikTok,6,6,5,6,6,5,6,6,6,6
YouTube,0,0,4,0,0,4,0,12,14,0
Discord,0,0,7,0,0,0,0,0,0,0
Likee,0,0,0,0,7,0,0,0,0,0
Bigo Live,7,7,13,7,9,0,7,7,7,7
Periscope,5,11,13,5,11,13,17,5,15,5
Streamlabs,8,8,18,8,10,7,8,8,8,8
Live.me,0,0,0,0,8,10,0,0,0,0
Live.ly,0,0,0,0,0,9,0,0,0,0
LiveMe,9,9,14,9,0,0,9,9,9,9
 MeetMe,0,10,0,0,0,0,0,0,0,0
VK Live,0,0,0,10,11,0,0,10,10,0
V Live,10,0,0,0,0,11,10,0,0,14
Google Meet,0,0,9,17,0,0,0,0,0,0
MeMe Live,12,0,0,11,12,0,0,15,0,10
Houseparty,18,12,6,12,14,0,12,14,12,16
Periscope Producer,0,0,0,0,0,12,0,0,0,0
Skype,0,16,10,0,0,0,0,0,0,0
Zoom,0,0,8,16,0,0,0,20,0,0
Percy,0,0,0,0,0,0,0,13,0,0
Microsoft Teams,0,0,11,18,0,0,0,0,0,0
Streamkar,0,0,0,0,0,0,18,0,0,11
Hang W/,0,14,0,0,0,0,0,0,0,0
Meerkat,0,0,0,0,0,14,0,0,0,0
Caffeine,0,18,12,0,0,0,14,0,0,0
MeetMe,17,0,15,14,0,0,15,19,11,0
Nonolive,14,0,0,0,18,0,19,11,20,12
Viber,0,15,0,0,0,0,0,0,0,0
TwitCasting Live,0,0,0,0,0,15,0,0,0,0
17LIVE,0,0,0,0,0,0,0,0,0,15
Tango Live,0,0,0,0,0,13,0,0,0,18
Marco Polo,19,0,0,0,0,0,13,0,0,0
Yubo,15,0,0,0,13,19,17,0,0,0
Holla,16,0,0,0,0,0,0,0,0,0
HOLLA,0,0,0,0,16,0,0,0,0,0
LIVIT,0,0,0,0,0,0,0,16,0,0
Uplive,0,0,0,13,19,16,20,0,16,0
March,0,17,0,0,0,0,0,0,0,0
Streamago,0,0,0,0,0,17,0,0,0,0
Perfect,0,0,0,0,0,0,0,17,0,0
Nimo TV,0,0,0,0,0,0,0,0,17,0
BIGO LIVE,0,0,0,0,0,18,0,0,0,0
Tango,0,0,0,0,0,0,0,18,0,0
Mobcrush,0,19,0,0,0,0,0,0,0,0
Mixer,0,0,19,0,0,0,0,0,0,0
Facebook Messenger Rooms,0,0,0,19,0,0,0,0,0,0
Hago,0,0,0,0,0,0,0,0,0,19
Facecast,0,0,0,0,0,20,0,0,18,20
Squad,20,0,0,0,0,0,0,0,0,0
IBM Video Streaming,0,20,0,0,0,0,0,0,0,0
FacePlay,0,0,20,0,0,0,0,0,0,0
Cisco Webex,0,0,0,20,0,0,0,0,0,0
Lively,0,0,0,0,20,0,0,0,0,0
