App,Run_1,Run_2,Run_3,Run_4,Run_5,Run_6,Run_7,Run_8,Run_9,Run_10
Microsoft Math Solver,1,1,1,1,1,10,0,1,1,1
Photomath,2,2,2,2,2,8,10,2,2,2
Replika,5,5,5,0,0,1,1,5,5,5
CamScanner,3,3,3,3,4,7,11,3,3,3
Socratic by Google,4,4,4,4,3,0,0,4,4,4
Wysa,6,6,6,0,0,2,2,6,6,6
Woebot Health,0,0,0,0,0,4,4,0,0,0
Moodkit,0,0,0,0,0,5,5,0,0,0
Youper,7,7,7,0,0,3,3,7,7,7
What3Words,0,0,0,0,0,6,6,0,0,0
Adobe Scan,0,0,0,5,5,12,0,0,0,0
Ada Health,8,0,0,0,0,0,0,0,0,8
DataBot,0,8,8,0,0,0,0,8,8,0
PCalc,0,0,0,8,0,0,0,0,0,0
Yahoo Finance,0,0,0,0,8,0,0,0,0,0
Office Lens,0,0,0,7,6,18,0,0,0,0
MyScript Calculator,0,10,0,6,7,11,0,0,10,0
MyStudyLife,9,0,0,0,0,0,0,0,0,9
"Mint: Budget, Bills, Finance",0,0,0,0,9,0,0,0,0,0
Socratic,0,0,0,0,0,9,9,0,0,0
Forest,10,0,0,0,0,0,7,0,0,12
Habitica,0,0,0,0,0,0,8,0,0,13
AnkiDroid Flashcards,0,0,10,0,0,0,0,0,0,0
Desmos Graphing Calculator,0,0,0,10,0,0,0,0,0,0
Prisma Photo Editor,0,0,0,0,10,0,0,0,0,0
SoloLearn,0,0,0,0,0,0,0,0,0,10
ELSA Speak,12,9,9,0,0,19,0,9,9,0
Remember: Grocery List,0,0,11,0,0,0,0,0,0,0
Symbolab,0,0,0,11,0,0,0,0,0,0
PicsArt Photo & Video Editor,0,0,0,0,11,0,0,0,0,0
Moonly,0,0,0,0,0,0,0,0,0,11
Fotor,0,0,0,0,0,0,0,11,12,0
Focos,0,11,13,0,0,0,0,0,0,0
Microsoft Soundscape,0,0,12,0,0,0,0,0,0,0
Mathway,0,0,0,12,0,0,0,0,0,0
Microsoft Lens,0,0,0,0,0,0,12,0,0,0
WolframAlpha,0,0,0,9,20,0,0,0,0,0
Lensa,0,12,14,0,0,0,0,12,14,0
Molecular Functions,13,0,0,0,0,0,0,0,0,0
Cymath,0,0,0,13,0,0,0,0,0,0
Google Translate,0,0,0,0,13,0,0,0,0,0
Genius Scan,0,0,0,0,0,13,0,0,0,0
Clue,0,0,0,0,0,0,13,0,0,0
Google Lens,11,0,0,0,0,16,0,0,0,0
Remini,0,0,0,0,0,0,0,10,20,0
Prisma,18,13,16,0,0,0,0,14,11,0
DrugStars,14,0,0,0,0,0,0,0,0,0
GeoGebra Classic,0,0,0,14,0,0,0,0,0,0
Tiny Scanner,0,0,0,0,0,14,0,0,0,0
Flo,0,0,0,0,0,0,14,0,0,0
Trello,0,0,0,0,0,0,0,0,0,14
FaceApp,19,14,15,0,12,0,0,13,13,0
Goodbudget,15,0,0,0,0,0,0,0,0,0
HiPER Scientific Calculator,0,0,0,15,0,0,0,0,0,0
SpeechTexter,0,0,0,0,15,0,0,0,0,0
Scanner Pro,0,0,0,0,0,15,0,0,0,0
MyFitnessPal,0,0,0,0,0,0,15,0,0,0
HotPot AI,0,0,0,0,0,0,0,15,0,0
Any.do,0,0,0,0,0,0,0,0,0,15
Voicemod,0,15,17,0,0,0,0,0,15,0
iTranslate Voice,0,16,18,0,14,0,0,0,0,0
Spendee,16,0,0,0,0,0,0,0,0,0
All Maths Formulas,0,0,0,16,0,0,0,0,0,0
Otter Voice Meeting Notes,0,0,0,0,16,0,0,0,0,0
Lose It!,0,0,0,0,0,0,16,0,0,0
TinyWow,0,0,0,0,0,0,0,16,0,0
Todoist,0,0,0,0,0,0,0,0,0,16
Mint,17,0,0,0,0,0,0,0,0,0
Otter,0,17,0,0,0,0,0,0,0,0
MalMath,0,0,0,17,0,0,0,0,0,0
Forest: Stay focused,0,0,0,0,17,0,0,0,0,0
Text Fairy,0,0,0,0,0,17,0,0,0,0
Sleep Cycle,0,0,0,0,0,0,17,0,0,0
Microsoft To Do,0,0,0,0,0,0,0,0,0,17
Runway ML,0,19,0,0,0,0,0,17,17,0
Descript,0,18,20,0,0,0,0,0,16,0
Tydlig,0,0,0,18,0,0,0,0,0,0
Brainly,0,0,0,0,18,0,0,0,0,0
Pillow,0,0,0,0,0,0,18,0,0,0
Evernote,0,0,0,0,0,0,0,0,0,18
DeepArt,0,20,0,0,0,0,0,18,18,0
Otter Voice Notes,0,0,19,0,0,0,0,0,0,0
Calzy 3,0,0,0,19,0,0,0,0,0,0
Chegg Study,0,0,0,0,19,0,0,0,0,0
Headspace,0,0,0,0,0,0,19,0,0,0
ToonMe,0,0,0,0,0,0,0,19,0,0
Notion,0,0,0,0,0,0,0,0,0,19
PicsArt,20,0,0,0,0,0,0,0,19,0
Soulver,0,0,0,20,0,0,0,0,0,0
HelloTalk,0,0,0,0,0,20,0,0,0,0
Calm,0,0,0,0,0,0,20,0,0,0
Voila AI Artist,0,0,0,0,0,0,0,20,0,0
Google Keep,0,0,0,0,0,0,0,0,0,20
