App,Run_1,Run_2,Run_3,Run_4,Run_5,Run_6,Run_7,Run_8,Run_9,Run_10
Replika,1,1,1,1,1,1,1,1,1,1
Meeff,0,0,0,0,0,2,0,0,0,0
Wink,2,2,2,2,2,3,2,2,2,2
Molome,3,0,0,0,0,0,0,0,0,0
Moonly,0,3,3,0,0,0,3,3,0,0
MovieGoer,0,0,0,3,0,0,0,0,0,0
Elsa Speak,0,0,0,0,0,0,0,0,3,3
MoviePass,0,0,0,0,3,0,0,0,4,0
Hall,4,0,0,0,0,0,0,0,0,0
Chispa,0,0,0,0,0,0,0,4,0,0
Mystic Messenger,0,0,0,0,0,0,0,0,0,4
HiHello,0,0,0,0,4,0,0,0,5,0
Yik Yak,5,0,0,0,0,0,0,0,0,0
Wolf,0,5,0,0,0,0,0,0,0,0
PinkDate,0,0,0,0,5,0,0,0,0,0
SoSpoilt,0,0,0,0,0,0,0,5,0,0
Anyme,0,0,0,0,0,0,0,0,0,5
Anima,0,4,0,0,0,0,4,16,0,0
Wysa,0,0,0,0,0,0,5,0,0,6
Swiipe,0,6,0,0,0,0,0,0,0,0
Amino,0,0,0,0,6,0,0,0,0,0
Kuki,0,0,0,0,0,0,6,0,0,0
Wizz,0,0,0,0,0,0,0,6,0,0
Anonymous Chat Rooms,0,0,5,5,0,0,0,0,13,0
Wakie,0,0,4,6,0,0,0,12,12,0
Connections,0,0,0,7,0,0,0,0,0,0
Badoo,0,0,0,0,0,7,0,0,0,0
Joy,0,0,0,0,0,0,7,0,0,7
Ponder,0,0,0,0,0,0,0,7,0,0
Yubo,0,7,0,18,7,4,0,0,9,0
Peanut,7,0,0,0,9,0,0,0,6,0
ELSA Speak,0,0,0,4,17,0,0,11,0,0
Clubhouse,6,0,0,12,0,0,0,0,0,0
Softer,0,8,0,0,0,0,0,0,0,0
Mubert,0,0,0,0,0,0,8,0,0,0
Anonymous Chat Rooms & Dating,0,0,0,0,0,0,0,8,0,0
Swelly,0,0,0,0,0,0,0,0,0,8
Bumble BFF,9,0,0,0,0,0,0,0,0,0
Hinge,0,0,0,0,0,9,0,0,0,0
Elomia,0,0,0,0,0,0,9,0,0,0
Keen,0,0,0,0,0,0,0,9,0,0
Hey!,10,0,0,0,10,0,0,0,8,0
Lunchclub,8,0,0,11,0,0,0,0,0,0
Azar,0,0,0,0,0,6,0,16,0,11
Monkey,12,0,0,8,0,0,0,0,0,9
Ablo,13,10,0,0,0,5,0,15,10,12
Chatous,0,0,6,9,0,0,0,0,14,19
MICO,0,0,10,0,0,0,0,0,0,0
Hola,0,0,0,0,0,10,0,0,0,0
Emma,0,0,0,0,0,0,10,0,0,0
ChatRank,0,0,0,0,0,0,0,10,0,0
Lyka,0,0,9,0,0,0,12,0,0,0
Holla,0,0,8,10,0,11,0,0,16,10
Bumble,0,20,0,0,0,8,0,18,7,0
Camsurf,11,0,0,0,0,0,0,0,0,0
Pepper,0,0,11,0,0,0,0,0,0,0
Covey,0,0,0,0,11,0,0,0,0,0
Vencha,0,0,0,0,0,0,11,0,0,0
Fachat,0,0,0,0,0,0,0,0,11,0
Connected2.me,0,0,7,0,0,0,0,0,15,20
Lemon,0,9,0,0,0,0,0,0,17,0
Spotafriend,0,0,13,19,8,0,0,0,0,0
Peachs,0,12,0,0,0,0,0,0,0,0
SocialMatch,0,0,12,0,0,0,0,0,0,0
JAUMO,0,0,0,0,0,12,0,0,0,0
Fam,0,13,0,0,0,0,0,0,0,0
Pinterest,0,0,0,13,0,0,0,0,0,0
Lovoo,0,0,0,0,0,13,0,0,0,0
Chai,0,0,0,0,0,0,13,0,0,0
Masala,0,0,0,0,0,0,0,13,0,0
Bottle,0,0,0,0,0,0,0,0,0,13
Bottled,0,11,0,0,0,0,0,17,0,0
F3,14,0,0,0,0,0,0,0,0,0
Mappen,0,14,0,0,0,0,0,0,0,0
Swype,0,0,14,0,0,0,0,0,0,0
Ping,0,0,0,0,0,0,14,0,0,0
MeetMe,0,0,0,14,12,14,0,0,18,14
Skout,0,0,0,15,13,17,0,0,0,0
Friender,15,0,0,0,0,0,0,0,0,0
Melon,0,15,0,0,0,0,0,0,0,0
Grindr,0,0,0,0,15,0,0,0,0,0
OkCupid,0,0,0,0,0,15,0,0,0,0
Veronika,0,0,0,0,0,0,15,0,0,0
Jodel,18,0,0,0,0,0,0,14,0,0
Tagged,0,0,15,17,14,18,0,0,0,0
Patook,16,0,0,0,0,0,0,0,0,0
Vanish,0,16,0,0,0,0,0,0,0,0
Tinder,0,0,16,0,0,0,0,0,0,0
Hornet,0,0,0,0,16,0,0,0,0,0
Paktor,0,0,0,0,0,16,0,0,0,0
Mico,0,0,0,16,18,0,0,0,19,15
Atleto,17,0,0,0,0,0,0,0,0,0
Pathshare,0,17,0,0,0,0,0,0,0,0
Twoo,0,0,17,0,0,0,0,0,0,0
Clevy,0,0,0,0,0,0,17,0,0,0
YoYo,0,0,0,0,0,0,0,0,0,17
Yalla,0,0,19,0,0,0,0,0,0,16
Familonet,0,18,0,0,0,0,0,0,0,0
Waplog,0,0,18,0,0,0,0,0,0,0
Buddy,0,0,0,0,0,0,18,0,0,0
Hi,0,0,0,0,0,0,0,0,0,18
Anomo,19,0,0,0,0,0,0,0,0,0
Snapchat,0,19,0,0,0,0,0,0,0,0
SocialRank,0,0,0,0,19,0,0,0,0,0
Tantan,0,0,0,0,0,19,0,0,0,0
Botify,0,0,0,0,0,0,19,0,0,0
HelloTalk,0,0,0,0,0,0,0,19,0,0
Peach,20,0,0,0,0,0,0,0,0,0
YoCutie,0,0,20,0,0,0,0,0,0,0
Meet4U,0,0,0,20,0,0,0,0,0,0
Vero,0,0,0,0,20,0,0,0,0,0
The League,0,0,0,0,0,20,0,0,0,0
Bond,0,0,0,0,0,0,20,0,0,0
hey!,0,0,0,0,0,0,0,20,0,0
PURE,0,0,0,0,0,0,0,0,20,0
