model,feature,criteria,rbo,num_comparisons
openai,Access to movies,Ad_Free_Option,0.0,10
openai,Access to movies,Ad_Frequency,0.0,10
openai,Access to movies,Community_Engagement,0.0,10
openai,Access to movies,Cost,0.0,10
openai,Access to movies,Customer_Support,0.0,10
openai,Access to movies,Customization_Options,0.0,10
openai,Access to movies,Geographical_Availability,0.40473084947619453,10
openai,Access to movies,Integration_Capabilities,0.0,10
openai,Access to movies,Mobile_Optimization,0.0,10
openai,Access to movies,Number_of_Downloads,1.0,10
openai,Access to movies,Platform_Availability,0.8950132683889096,10
openai,Access to movies,Platform_Compatibility,0.933508403312976,10
openai,Access to movies,Privacy_and_Security,0.18587725853857548,10
openai,Access to movies,Subscription_Cost,0.0,10
openai,Access to movies,Update_Frequency,0.607496973573274,10
openai,Access to movies,User_Base,0.8806143381484486,10
openai,Access to movies,User_Interface_and_Ease_of_Use,0.7925164720958622,10
openai,Access to movies,User_Ratings,0.59060810801477,10
openai,Access to movies,User_Reviews_and_Ratings,1.0,10
openai,Access to podcasts,Ad_Free_Option,0.08868649166115258,10
openai,Access to podcasts,Ad_Frequency,0.05268129205512909,10
openai,Access to podcasts,Community_Engagement,0.0,10
openai,Access to podcasts,Cost,0.41912977971665555,10
openai,Access to podcasts,Customer_Support,0.08868649166115258,10
openai,Access to podcasts,Customization_Options,0.05268129205512909,10
openai,Access to podcasts,Geographical_Availability,0.05268129205512909,10
openai,Access to podcasts,Integration_Capabilities,0.05268129205512909,10
openai,Access to podcasts,Mobile_Optimization,0.32193901283923265,10
openai,Access to podcasts,Number_of_Downloads,0.8806143381484486,10
openai,Access to podcasts,Platform_Availability,0.5407926037768516,10
openai,Access to podcasts,Platform_Compatibility,0.9833239075508944,10
openai,Access to podcasts,Privacy_and_Security,0.043206239527228185,10
openai,Access to podcasts,Subscription_Cost,0.5618039483299512,10
openai,Access to podcasts,Update_Frequency,0.05268129205512909,10
openai,Access to podcasts,User_Base,0.947318707944871,10
openai,Access to podcasts,User_Interface_and_Ease_of_Use,0.05268129205512909,10
openai,Access to podcasts,User_Ratings,0.0,10
openai,Access to podcasts,User_Reviews_and_Ratings,0.05268129205512909,10
openai,Broadcast messages to multiple contacts,Ad_Free_Option,0.0,10
openai,Broadcast messages to multiple contacts,Ad_Frequency,0.5345889378059523,10
openai,Broadcast messages to multiple contacts,Community_Engagement,0.0,10
openai,Broadcast messages to multiple contacts,Cost,0.6185783230948247,10
openai,Broadcast messages to multiple contacts,Customer_Support,0.6803556655767388,10
openai,Broadcast messages to multiple contacts,Customization_Options,0.23983518925009545,10
openai,Broadcast messages to multiple contacts,Geographical_Availability,0.776677473853469,10
openai,Broadcast messages to multiple contacts,Integration_Capabilities,0.0,10
openai,Broadcast messages to multiple contacts,Mobile_Optimization,0.0,10
openai,Broadcast messages to multiple contacts,Number_of_Downloads,0.2332525211780801,10
openai,Broadcast messages to multiple contacts,Platform_Availability,0.6185783230948247,10
openai,Broadcast messages to multiple contacts,Platform_Compatibility,0.6659535857343293,10
openai,Broadcast messages to multiple contacts,Privacy_and_Security,0.10825496856614372,10
openai,Broadcast messages to multiple contacts,Subscription_Cost,0.6280533756227257,10
openai,Broadcast messages to multiple contacts,Update_Frequency,0.8396030212234363,10
openai,Broadcast messages to multiple contacts,User_Base,0.3837335031539764,10
openai,Broadcast messages to multiple contacts,User_Interface_and_Ease_of_Use,0.4887202347650669,10
openai,Broadcast messages to multiple contacts,User_Ratings,0.5345889378059523,10
openai,Broadcast messages to multiple contacts,User_Reviews_and_Ratings,0.6875567054979435,10
openai,Build photo collage,Ad_Free_Option,0.0149872058932552,10
openai,Build photo collage,Ad_Frequency,0.19421530476312826,10
openai,Build photo collage,Community_Engagement,0.642867666527145,10
openai,Build photo collage,Cost,0.2249144749535273,10
openai,Build photo collage,Customer_Support,0.0149872058932552,10
openai,Build photo collage,Customization_Options,0.19421530476312826,10
openai,Build photo collage,Geographical_Availability,0.7434528294154404,10
openai,Build photo collage,Integration_Capabilities,0.39808168980749215,10
openai,Build photo collage,Mobile_Optimization,0.6479963236225211,10
openai,Build photo collage,Number_of_Downloads,0.0036005199606023485,10
openai,Build photo collage,Platform_Availability,0.49522657564132855,10
openai,Build photo collage,Platform_Compatibility,0.47312410582846737,10
openai,Build photo collage,Privacy_and_Security,0.0149872058932552,10
openai,Build photo collage,Subscription_Cost,0.0,10
openai,Build photo collage,Update_Frequency,0.05099240549927868,10
openai,Build photo collage,User_Base,0.3520036763774789,10
openai,Build photo collage,User_Interface_and_Ease_of_Use,0.15821010515710482,10
openai,Build photo collage,User_Ratings,0.6008338340924152,10
openai,Build photo collage,User_Reviews_and_Ratings,0.13437286774480675,10
openai,Collaborate with others,Ad_Free_Option,0.41214466250679777,10
openai,Collaborate with others,Ad_Frequency,0.0,10
openai,Collaborate with others,Community_Engagement,0.7307422792158966,10
openai,Collaborate with others,Cost,0.8429269011462435,10
openai,Collaborate with others,Customer_Support,0.7667474788219202,10
openai,Collaborate with others,Customization_Options,0.043206239527228185,10
openai,Collaborate with others,Geographical_Availability,0.5097175810872849,10
openai,Collaborate with others,Integration_Capabilities,0.8711361360185993,10
openai,Collaborate with others,Mobile_Optimization,0.24538058841379323,10
openai,Collaborate with others,Number_of_Downloads,0.4119318893973992,10
openai,Collaborate with others,Platform_Availability,0.7050698921537615,10
openai,Collaborate with others,Platform_Compatibility,0.926094590282373,10
openai,Collaborate with others,Privacy_and_Security,0.03600519960602348,10
openai,Collaborate with others,Subscription_Cost,0.440736049082218,10
openai,Collaborate with others,Update_Frequency,0.8429269011462435,10
openai,Collaborate with others,User_Base,0.0,10
openai,Collaborate with others,User_Interface_and_Ease_of_Use,0.7474152220630538,10
openai,Collaborate with others,User_Ratings,0.7379401695351528,10
openai,Collaborate with others,User_Reviews_and_Ratings,0.7758403796467566,10
openai,Go Live,Ad_Free_Option,0.0869809822061304,10
openai,Go Live,Ad_Frequency,0.0,10
openai,Go Live,Community_Engagement,0.0,10
openai,Go Live,Cost,0.12127664786575329,10
openai,Go Live,Customer_Support,0.6201895194692828,10
openai,Go Live,Customization_Options,0.021603119763614093,10
openai,Go Live,Geographical_Availability,0.0,10
openai,Go Live,Integration_Capabilities,0.021603119763614093,10
openai,Go Live,Mobile_Optimization,0.5063226601427544,10
openai,Go Live,Number_of_Downloads,0.9296991347343537,10
openai,Go Live,Platform_Availability,0.6201895194692828,10
openai,Go Live,Platform_Compatibility,0.6201895194692828,10
openai,Go Live,Privacy_and_Security,0.03600519960602348,10
openai,Go Live,Subscription_Cost,0.021603119763614093,10
openai,Go Live,Update_Frequency,0.0,10
openai,Go Live,User_Base,0.0,10
openai,Go Live,User_Interface_and_Ease_of_Use,0.021603119763614093,10
openai,Go Live,User_Ratings,0.10027930154353519,10
openai,Go Live,User_Reviews_and_Ratings,0.0036005199606023485,10
openai,Keeping up with friends,Ad_Free_Option,0.19230097301518673,10
openai,Keeping up with friends,Ad_Frequency,0.08338046224552806,10
openai,Keeping up with friends,Community_Engagement,0.280062430267859,10
openai,Keeping up with friends,Cost,0.7024926981267697,10
openai,Keeping up with friends,Customer_Support,0.7312968578115886,10
openai,Keeping up with friends,Customization_Options,0.0,10
openai,Keeping up with friends,Geographical_Availability,0.7024926981267697,10
openai,Keeping up with friends,Integration_Capabilities,0.0,10
openai,Keeping up with friends,Mobile_Optimization,0.7024926981267697,10
openai,Keeping up with friends,Number_of_Downloads,0.14575955367745957,10
openai,Keeping up with friends,Platform_Availability,0.7322443630643786,10
openai,Keeping up with friends,Platform_Compatibility,0.3051098147398609,10
openai,Keeping up with friends,Privacy_and_Security,0.19230097301518673,10
openai,Keeping up with friends,Subscription_Cost,0.7329619473749405,10
openai,Keeping up with friends,Update_Frequency,0.11085811457644071,10
openai,Keeping up with friends,User_Base,0.17014867134225997,10
openai,Keeping up with friends,User_Interface_and_Ease_of_Use,0.0,10
openai,Keeping up with friends,User_Ratings,0.0,10
openai,Keeping up with friends,User_Reviews_and_Ratings,0.0,10
openai,List items for sale,Ad_Free_Option,0.5395917950106437,10
openai,List items for sale,Ad_Frequency,0.4645493789896685,10
openai,List items for sale,Community_Engagement,0.14479840014956005,10
openai,List items for sale,Cost,0.24110780341510787,10
openai,List items for sale,Customer_Support,0.6467931112127212,10
openai,List items for sale,Customization_Options,0.12650656190095977,10
openai,List items for sale,Geographical_Availability,0.6633804898736153,10
openai,List items for sale,Integration_Capabilities,0.0,10
openai,List items for sale,Mobile_Optimization,0.0,10
openai,List items for sale,Number_of_Downloads,0.1702510334055808,10
openai,List items for sale,Platform_Availability,0.5994342320289653,10
openai,List items for sale,Platform_Compatibility,0.5185944486884255,10
openai,List items for sale,Privacy_and_Security,0.10432531520194059,10
openai,List items for sale,Subscription_Cost,0.2685455607880083,10
openai,List items for sale,Update_Frequency,0.3895192758862515,10
openai,List items for sale,User_Base,0.6120326398222962,10
openai,List items for sale,User_Interface_and_Ease_of_Use,0.15224843360256907,10
openai,List items for sale,User_Ratings,0.01667609244910561,10
openai,List items for sale,User_Reviews_and_Ratings,0.14506804107191454,10
openai,Photo effects,Ad_Free_Option,0.6107683417115508,10
openai,Photo effects,Ad_Frequency,0.6677502402492423,10
openai,Photo effects,Community_Engagement,0.45993357286884995,10
openai,Photo effects,Cost,0.6107683417115508,10
openai,Photo effects,Customer_Support,0.5821935780353023,10
openai,Photo effects,Customization_Options,0.539951466660036,10
openai,Photo effects,Geographical_Availability,0.25618214829560026,10
openai,Photo effects,Integration_Capabilities,0.18248951168737162,10
openai,Photo effects,Mobile_Optimization,0.7415406894957552,10
openai,Photo effects,Number_of_Downloads,0.1391103940087572,10
openai,Photo effects,Platform_Availability,0.7192945260010233,10
openai,Photo effects,Platform_Compatibility,0.7306812119336762,10
openai,Photo effects,Privacy_and_Security,0.0036005199606023485,10
openai,Photo effects,Subscription_Cost,0.1157851418909492,10
openai,Photo effects,Update_Frequency,0.33097714558574537,10
openai,Photo effects,User_Base,0.10631008936304827,10
openai,Photo effects,User_Interface_and_Ease_of_Use,0.8236324396107572,10
openai,Photo effects,User_Ratings,0.1918667515769882,10
openai,Photo effects,User_Reviews_and_Ratings,0.6737603806782052,10
openai,Play games,Ad_Free_Option,0.0,10
openai,Play games,Ad_Frequency,0.0,10
openai,Play games,Community_Engagement,0.0,10
openai,Play games,Cost,0.0,10
openai,Play games,Customer_Support,0.0,10
openai,Play games,Customization_Options,0.0,10
openai,Play games,Geographical_Availability,0.0,10
openai,Play games,Integration_Capabilities,0.21063000787860958,10
openai,Play games,Mobile_Optimization,0.0,10
openai,Play games,Number_of_Downloads,0.0,10
openai,Play games,Platform_Availability,0.0,10
openai,Play games,Platform_Compatibility,0.0,10
openai,Play games,Privacy_and_Security,0.0,10
openai,Play games,Subscription_Cost,0.0036005199606023485,10
openai,Play games,Update_Frequency,0.0,10
openai,Play games,User_Base,0.0,10
openai,Play games,User_Interface_and_Ease_of_Use,0.0,10
openai,Play games,User_Ratings,0.0,10
openai,Play games,User_Reviews_and_Ratings,0.0,10
openai,Play playlist on shuffle mode,Ad_Free_Option,0.8141227414614246,10
openai,Play playlist on shuffle mode,Ad_Frequency,0.149872058932552,10
openai,Play playlist on shuffle mode,Community_Engagement,0.5118886882782776,10
openai,Play playlist on shuffle mode,Cost,0.7714850050858706,10
openai,Play playlist on shuffle mode,Customer_Support,0.7667474788219202,10
openai,Play playlist on shuffle mode,Customization_Options,0.0,10
openai,Play playlist on shuffle mode,Geographical_Availability,0.4758834886722541,10
openai,Play playlist on shuffle mode,Integration_Capabilities,0.8074902046918941,10
openai,Play playlist on shuffle mode,Mobile_Optimization,0.8501279410674482,10
openai,Play playlist on shuffle mode,Number_of_Downloads,0.5118886882782776,10
openai,Play playlist on shuffle mode,Platform_Availability,0.7714850050858706,10
openai,Play playlist on shuffle mode,Platform_Compatibility,0.8141227414614246,10
openai,Play playlist on shuffle mode,Privacy_and_Security,0.0,10
openai,Play playlist on shuffle mode,Subscription_Cost,0.0,10
openai,Play playlist on shuffle mode,Update_Frequency,0.8141227414614246,10
openai,Play playlist on shuffle mode,User_Base,0.516626214542228,10
openai,Play playlist on shuffle mode,User_Interface_and_Ease_of_Use,0.8141227414614246,10
openai,Play playlist on shuffle mode,User_Ratings,0.7146548123753572,10
openai,Play playlist on shuffle mode,User_Reviews_and_Ratings,0.0,10
openai,Rate movies,Ad_Free_Option,0.7088569201221347,10
openai,Rate movies,Ad_Frequency,0.565188352182596,10
openai,Rate movies,Community_Engagement,0.6143688616721532,10
openai,Rate movies,Cost,0.5291831525765724,10
openai,Rate movies,Customer_Support,0.14839594548610008,10
openai,Rate movies,Customization_Options,0.149872058932552,10
openai,Rate movies,Geographical_Availability,0.01913960610635985,10
openai,Rate movies,Integration_Capabilities,0.07695404942572719,10
openai,Rate movies,Mobile_Optimization,0.49502309477861395,10
openai,Rate movies,Number_of_Downloads,0.49502309477861395,10
openai,Rate movies,Platform_Availability,0.4758834886722541,10
openai,Rate movies,Platform_Compatibility,0.515299707188322,10
openai,Rate movies,Privacy_and_Security,0.5008976273459125,10
openai,Rate movies,Subscription_Cost,0.4758834886722541,10
openai,Rate movies,Update_Frequency,0.04434324583057629,10
