App,Run_1,Run_2,Run_3,Run_4,Run_5,Run_6,Run_7,Run_8,Run_9,Run_10
Amazon App,3,5,14,1,1,0,4,1,0,0
ShopSavvy,1,4,4,2,2,0,1,2,5,4
Flipp,5,2,6,3,3,1,5,5,3,1
Slickdeals,0,0,0,0,10,2,0,0,0,2
BuyVia,2,1,5,4,4,0,2,3,20,6
Honey,6,6,1,10,6,0,6,8,1,3
Best Buy,0,0,0,0,0,3,0,0,0,0
Price.com,4,3,13,5,5,0,3,4,0,7
Drop,0,0,0,11,15,0,0,0,2,0
Amazon Shopping,0,0,0,0,0,5,0,0,0,5
Rakuten,7,16,2,17,7,0,9,6,15,10
Walmart,0,0,0,0,0,7,0,0,0,0
RetailMeNot,8,0,7,12,9,0,0,0,4,8
Ibotta,9,17,3,14,8,0,0,7,8,9
Groupon,16,0,10,0,0,4,0,0,0,11
Wish,0,0,0,0,0,8,0,0,0,0
CamelCamelCamel,13,7,0,0,0,0,8,0,0,0
eBay,0,0,0,0,0,9,0,0,0,0
Capital One Shopping,14,8,0,0,0,6,0,19,0,0
Sherpa Perks,0,0,0,0,17,0,0,0,7,0
PayPal Honey,0,0,0,0,0,10,0,0,0,0
PriceGrabber,0,0,0,0,0,0,10,0,0,0
Shopee,0,0,0,0,0,0,0,10,0,0
DealNews,15,10,9,6,0,0,0,15,16,0
Purchx,0,0,0,0,0,0,11,0,0,0
Mercado Libre,0,0,0,0,0,0,0,11,0,0
Receipt Hog,0,0,0,0,0,0,0,0,11,0
AliExpress,0,0,0,0,0,11,0,12,0,0
iSlick,0,11,0,7,0,0,0,18,17,0
The Coupons App,17,18,8,13,16,0,0,0,6,16
Shop,0,9,0,0,0,0,16,0,0,0
OfferUp,0,0,0,0,0,12,0,0,0,0
ScanLife,0,0,0,0,0,0,12,0,0,0
Google Shopping,12,0,19,0,0,0,7,20,0,12
Deal Drop,0,12,0,8,0,0,0,17,18,0
Shopkick,10,0,12,15,18,0,0,0,9,15
Checkout 51,11,0,11,16,19,0,0,0,10,14
Fetch,0,0,0,0,0,13,0,0,0,0
Now Discount,0,0,0,0,0,0,13,0,0,0
Pricewise Pro,0,0,0,0,0,0,0,13,0,0
GoodRx,0,0,0,0,0,0,0,0,13,0
Google Shopper,0,13,0,9,0,0,0,16,19,0
Vouchercloud,0,14,0,0,11,0,0,0,0,17
Unidays,0,0,0,0,14,0,0,0,0,0
LightInTheBox,0,0,0,0,0,14,0,0,0,0
Quick Scan,0,0,0,0,0,0,14,0,0,0
Savesmart,0,0,0,0,0,0,0,14,0,0
Target Circle and RedCard,0,0,0,0,0,0,0,0,14,0
Temu,0,0,20,0,0,20,0,9,0,0
HotUKDeals,0,0,0,0,12,0,0,0,0,18
MySupermarket,18,15,0,0,13,0,0,0,0,13
KCL,0,0,0,0,0,15,0,0,0,0
TTPM,0,0,0,0,0,0,15,0,0,0
Fetch Rewards,0,0,16,0,0,0,0,0,0,0
Mercari,0,0,0,0,0,16,0,0,0,0
GasBuddy,0,0,0,20,20,0,0,0,12,0
Target Circle and RedCard App,0,0,15,18,0,0,0,0,0,0
SlickDeals,0,0,17,0,0,0,0,0,0,0
Poshmark,0,0,0,0,0,17,0,0,0,0
PriceSpy,0,0,18,0,0,0,17,0,0,0
Whatnot,0,0,0,0,0,18,0,0,0,0
PriceBlink/ CNET Shopping,0,0,0,0,0,0,18,0,0,0
Price History,19,0,0,0,0,0,0,0,0,0
CouponCabin,0,19,0,0,0,0,0,0,0,0
Upside,0,0,0,19,0,0,0,0,0,0
Old Navy,0,0,0,0,0,19,0,0,0,0
AliPrice,0,0,0,0,0,0,19,0,0,0
McDonald's App,0,0,0,0,0,0,0,0,0,19
Buyhatke,20,0,0,0,0,0,0,0,0,0
Dosh,0,20,0,0,0,0,0,0,0,0
Pricepulse,0,0,0,0,0,0,20,0,0,0
Chick-fil-A App,0,0,0,0,0,0,0,0,0,20
