App,Run_1,Run_2,Run_3,Run_4,Run_5,Run_6,Run_7,Run_8,Run_9,Run_10
IMDb,1,1,1,1,1,1,1,1,1,1
Letterboxd,2,2,2,2,2,2,2,2,2,2
Rotten Tomatoes,3,3,3,3,3,3,3,3,3,3
Metacritic,4,4,4,4,4,4,4,4,4,4
Flickster,0,5,0,0,0,5,0,5,0,0
Flickmet,0,0,5,5,0,0,0,0,0,0
Fandom,0,0,0,0,5,0,5,0,0,0
Flickmetrix,0,0,0,0,0,0,0,0,5,0
Flickchart,0,0,0,0,0,0,0,0,0,5
Cinemark Theatres,6,0,0,0,0,0,0,0,0,0
MovieDiary,0,6,0,0,0,6,0,6,0,6
CinemaTrix,0,0,0,0,0,0,0,0,7,0
iCheckMovies,0,7,0,10,0,7,0,7,0,7
Flixster,8,12,8,8,6,0,6,0,0,12
FilmFlow,0,0,0,0,0,0,0,0,8,0
MovieMate,0,0,6,6,0,20,0,0,10,0
Fandango,5,19,0,0,10,0,0,0,0,0
MovieWeb,9,0,14,0,7,0,7,0,0,0
MovieJoy,0,15,0,0,0,0,0,0,6,0
Moviefone,0,0,9,0,0,0,0,0,0,0
MovieQu,0,0,0,9,0,0,0,0,0,0
CineRate,0,0,0,0,0,0,0,0,9,0
Trakt,0,8,0,20,0,8,0,8,0,8
Cinemark,0,16,7,7,8,12,8,11,0,13
Atom Tickets,7,18,0,0,9,0,9,0,0,0
Flixster Video,0,0,0,0,0,11,0,10,0,0
CinemaScore,10,0,10,0,0,0,0,0,12,0
Regal,0,0,0,0,0,0,11,0,0,0
ReelRate,0,0,0,0,0,0,0,0,11,0
MUBI,16,9,0,11,0,9,14,16,0,10
JustWatch,11,11,0,12,17,10,15,9,0,11
Regal Cinemas,0,0,0,0,12,0,0,0,0,0
FilmAffinity,14,10,11,0,16,19,13,0,0,9
AMC Theatres,0,0,20,0,11,13,10,12,0,14
MoviePoll,0,0,0,0,0,0,0,0,13,0
CinemaBlend,0,0,13,0,13,0,12,0,0,15
CinemaTime,0,13,0,14,0,0,0,0,0,0
Taste,0,14,0,13,0,0,0,15,0,0
MovieTickets,0,0,0,0,14,0,0,0,0,0
CinemaCloud,0,0,0,0,0,14,0,0,0,0
MovieMate Pro,0,0,0,0,0,0,0,14,0,0
FlickPick,0,0,0,0,0,0,0,0,14,0
MovieGrade,0,0,12,17,0,0,0,0,0,0
TMDb,15,0,0,0,0,15,0,0,0,0
ScreenRant,0,0,15,0,0,0,0,0,0,0
Showtime,0,0,0,15,0,0,0,0,0,0
CineWatch,0,0,0,0,0,0,0,0,15,0
CinemaBox,0,0,0,18,0,0,0,13,0,0
SensCritique,12,0,0,0,18,16,16,0,0,16
Showtimes,0,17,0,0,15,0,0,0,0,0
RogerEbert,0,0,16,0,0,0,0,0,0,0
FilmRat,0,0,0,16,0,0,0,0,0,0
MovieBuff,0,0,0,0,0,0,0,0,16,0
Douban Movies,13,0,0,0,19,17,0,0,0,17
MRQE,17,0,0,0,0,0,0,0,0,0
Empire Cinemas,0,0,17,0,0,0,0,0,0,0
Douban,0,0,0,0,0,0,17,0,0,0
FilmStruck,0,0,0,0,0,0,0,17,0,0
ReelReview,0,0,0,0,0,0,0,0,17,0
Roger Ebert,18,0,0,0,0,0,0,0,0,0
Cineworld,0,0,18,0,0,0,0,0,0,0
Shuffle,0,0,0,0,0,0,0,18,0,0
CineLog,0,0,0,0,0,0,0,0,18,0
Kinopoisk,20,0,0,0,20,18,18,0,0,18
Showcase Cinemas,0,0,19,0,0,0,0,0,0,0
Plex,0,0,0,19,0,0,0,0,0,0
FilmStarts,0,0,0,0,0,0,19,0,0,19
MovieBase,0,0,0,0,0,0,0,19,0,0
MovieVibe,0,0,0,0,0,0,0,0,19,0
AlloCiné,19,0,0,0,0,0,20,0,0,20
CinemaClock,0,20,0,0,0,0,0,0,0,0
Cinema Time,0,0,0,0,0,0,0,20,0,0
FlickRate,0,0,0,0,0,0,0,0,20,0
