App,Run_1,Run_2,Run_3,Run_4,Run_5,Run_6,Run_7,Run_8,Run_9,Run_10
Suno AI,1,0,1,1,1,1,1,0,1,1
App A,0,1,0,0,0,0,0,0,0,0
SOUNDRAW,2,0,0,0,0,0,0,1,3,2
App B,0,2,0,0,0,0,0,0,0,0
Hydra II,0,0,0,0,0,0,0,2,0,0
SendFame,3,0,0,0,0,0,0,0,0,0
App C,0,3,0,0,0,0,0,0,0,0
LANDR,0,0,0,3,0,0,0,0,0,0
Mubert,10,0,3,2,2,3,6,5,5,3
Udio,4,0,2,9,9,2,19,9,2,5
App D,0,4,0,0,0,0,0,0,0,0
AIVA (Artificial Intelligence Virtual Artist),0,0,0,0,0,0,0,4,4,0
AIVA,15,0,4,5,4,0,3,0,0,4
App E,0,5,0,0,0,0,0,0,0,0
Boomy,0,0,6,15,8,0,2,0,14,6
App F,0,6,0,0,0,0,0,0,0,0
eMastered,0,0,0,4,0,12,0,0,0,0
BandLab,0,0,0,0,0,6,0,0,0,0
Soundraw,0,0,9,6,3,13,7,0,0,0
Soundful,13,0,10,0,5,0,8,3,8,7
MusicGen (Meta),7,0,0,0,0,0,0,0,0,0
App G,0,7,0,0,0,0,0,0,0,0
Beatoven,5,0,0,11,0,0,0,7,6,10
Riffusion,6,0,5,0,11,18,4,18,7,8
Beatoven AI,0,0,8,0,0,7,0,0,0,0
Moises,0,0,11,7,6,5,0,8,10,9
Riyaz,0,0,17,0,0,4,14,0,0,0
App H,0,8,0,0,0,0,0,0,0,0
BandLab SongStarter,16,0,7,8,12,0,5,0,11,11
Splash,9,0,0,0,0,0,0,0,0,0
App I,0,9,0,0,0,0,0,0,0,0
Beatoven.ai,0,0,0,0,7,0,17,0,0,0
App J,0,10,0,0,0,0,0,0,0,0
MyPianist,0,0,0,10,0,0,0,0,0,0
Suno,0,0,0,0,0,0,0,10,0,0
Landr,12,0,0,0,0,0,0,6,0,20
SongR,8,0,13,14,0,9,0,0,0,0
Sonauto,0,0,0,0,10,0,9,11,0,13
WavTool,0,0,0,0,13,0,0,0,9,0
App K,0,11,0,0,0,0,0,0,0,0
Musicfy,0,0,0,0,0,11,0,0,0,0
AI Song Maker: Soniva Music,0,0,0,0,0,0,11,0,0,0
App L,0,12,0,0,0,0,0,0,0,0
AI Music Generator,0,0,0,0,0,0,0,12,0,0
MyTunes AI Music Generator,0,0,0,0,16,0,10,0,0,0
Loudly,11,0,12,0,15,8,0,19,18,12
Amadeus Code,0,0,0,17,0,10,0,0,0,0
LALAL.AI,0,0,0,12,0,14,0,0,0,0
App M,0,13,0,0,0,0,0,0,0,0
Kits AI,0,0,0,13,0,0,0,0,0,0
Backbone,0,0,0,0,0,0,0,13,0,0
Padhanisa,0,0,15,0,17,0,12,0,13,0
Mureka,14,0,14,0,0,0,0,0,0,0
App N,0,14,0,0,0,0,0,0,0,0
Logic Pro 2,0,0,0,0,14,0,0,0,0,0
Midjourney,0,0,0,0,0,0,0,14,0,0
Musora,0,0,18,0,18,0,13,0,12,0
App O,0,15,0,0,0,0,0,0,0,0
Amper by Welcome AI,0,0,0,0,0,0,0,0,15,0
App P,0,16,0,0,0,0,0,0,0,0
AI Music: Cover & Song Maker,0,0,0,16,0,0,0,0,0,0
Stable Audio,0,0,0,0,0,16,0,0,0,0
Moises App,0,0,0,0,0,0,16,0,0,0
Jukebox by OpenAI,0,0,0,0,0,0,0,0,16,0
Vocaloid,0,0,0,0,0,0,0,17,0,16
ACE Studio,0,0,0,0,0,19,0,16,17,15
Yousician,0,0,19,0,0,0,15,0,0,0
ElevenLabs,0,0,0,0,0,0,18,20,0,14
App Q,0,17,0,0,0,0,0,0,0,0
MusicFX,0,0,0,0,0,17,0,0,0,0
Controlla Voice,0,0,0,0,0,0,0,15,20,17
Chord ai,0,0,0,0,20,15,0,0,0,0
Artium Academy,0,0,16,0,0,20,0,0,0,0
App R,0,18,0,0,0,0,0,0,0,0
ImagineArt: AI Music Generator,0,0,0,18,0,0,0,0,0,0
Revocalize,0,0,0,0,0,0,0,0,0,18
App S,0,19,0,0,0,0,0,0,0,0
Emastered,0,0,0,19,0,0,0,0,0,0
RipX DAW Pro,0,0,0,0,19,0,0,0,0,0
MusicGen,0,0,0,0,0,0,0,0,19,0
Spotify Basic Pitch,0,0,0,0,0,0,0,0,0,19
App T,0,20,0,0,0,0,0,0,0,0
MyTunes,0,0,20,0,0,0,0,0,0,0
Basic Pitch,0,0,0,20,0,0,20,0,0,0
