App,Run_1,Run_2,Run_3,Run_4,Run_5,Run_6,Run_7,Run_8,Run_9,Run_10
Mint,1,1,1,1,1,1,1,1,1,1
Personal Capital,2,3,2,2,2,2,2,2,2,2
You Need A Budget (YNAB),3,2,3,3,3,3,3,3,3,3
PocketGuard,9,4,4,4,7,4,4,0,4,4
Acorns,4,0,6,0,4,0,0,4,8,0
Robinhood,5,0,0,0,5,0,0,5,9,0
Betterment,6,0,0,0,0,0,0,6,0,0
Goodbudget,0,7,9,5,10,5,6,0,5,5
Albert,10,5,5,0,8,0,0,0,0,0
EveryDollar,0,8,10,6,0,6,5,0,6,6
Cleo,8,6,0,0,6,0,0,8,0,0
Wealthfront,7,0,0,0,0,0,0,7,0,0
Simple,0,0,0,0,0,0,0,0,7,0
Simplifi,0,0,0,7,0,0,0,0,0,0
Spendee,0,9,0,9,0,7,7,0,0,7
Qapital,0,0,8,0,0,0,0,0,0,0
Money Lover,0,0,0,0,0,0,0,0,0,8
Prism,0,0,0,8,0,0,0,0,0,0
Digit,0,0,7,0,9,0,0,10,0,0
Monefy,0,10,0,0,0,8,8,0,0,10
Chime,0,0,0,0,0,0,0,9,0,0
Wally,0,0,0,0,0,9,9,0,0,0
Wallet,0,0,0,0,0,0,0,0,0,9
Stash,0,0,0,0,0,0,0,0,10,0
Mvelopes,0,0,0,10,0,0,0,0,0,0
Expensify,0,0,0,0,0,10,10,0,0,0
