App,Run_1,Run_2,Run_3,Run_4,Run_5,Run_6,Run_7,Run_8,Run_9,Run_10
Amazon Shopping,1,1,1,1,1,11,1,1,1,0
Google Shopping,2,2,2,2,2,0,0,0,0,0
Honey,0,0,0,0,0,2,0,0,0,2
ShopSavvy,8,8,9,3,9,1,0,0,0,1
eBay,0,0,0,0,4,12,2,2,2,0
Fashwell,0,0,0,0,0,3,0,0,0,0
Walmart Shopping & Grocery,0,0,0,0,3,0,3,3,7,0
Lyst,0,0,0,0,0,4,0,0,0,4
ShopStyle,0,0,0,0,0,7,0,0,0,3
Shopify,3,3,3,0,5,0,8,8,5,0
AliExpress,0,0,0,0,0,14,4,4,3,0
The Hunt,0,0,0,0,0,0,0,0,0,5
SHEIN,5,5,5,4,6,10,0,0,0,0
ThredUp,4,4,4,7,8,0,20,0,0,0
Wish,0,0,0,0,0,13,5,5,4,7
Gilt,0,0,0,0,0,6,0,0,0,6
Namshi,0,0,7,6,0,0,0,0,0,0
Target,0,0,0,0,0,0,6,6,8,0
ASOS,6,6,6,5,7,8,10,10,10,8
Meesho,7,7,8,0,0,0,0,0,0,0
Etsy,0,0,0,0,0,17,7,7,6,0
The Yes,0,11,0,8,12,5,0,0,0,0
Zalando,0,0,0,0,0,9,9,9,9,9
Capital One Shopping,10,10,0,0,0,0,0,0,0,0
Slyce,9,12,10,9,13,0,0,0,0,0
Polyvore,0,0,0,0,0,0,0,0,0,11
Style DNA,13,0,11,10,11,0,0,0,0,0
Klarna,0,9,14,15,10,0,0,0,0,0
Newegg,0,0,0,0,0,0,12,12,0,0
Spring,0,0,0,0,0,0,0,0,0,12
ViSenze,11,14,12,0,0,0,0,0,0,0
Sephora,0,0,0,0,0,0,0,15,11,0
Rakuten,0,0,0,0,0,0,11,11,19,0
Farfetch,0,0,0,0,0,18,0,0,0,10
Outfittery,0,0,0,12,14,0,0,0,0,0
Club Factory,0,13,13,11,17,0,0,0,0,0
Best Buy,0,0,0,0,0,0,13,13,15,0
Nike,0,0,0,0,0,0,0,16,12,0
Bazaarvoice,12,15,15,0,0,0,0,0,0,0
ShopSmart AI-Powered eCommerce,0,0,0,13,15,0,0,0,0,0
Claros,14,0,0,0,0,0,0,0,0,0
Shoptrue,0,0,0,14,16,0,0,0,0,0
Macy's,0,0,0,0,0,0,0,14,16,0
StyleAI,15,0,0,0,0,0,0,0,0,0
Grailed,0,0,0,0,0,0,0,0,0,15
H&M,0,0,0,0,0,0,0,18,13,0
Poshmark,0,0,0,0,0,15,15,0,20,13
Coora AI,16,0,0,0,0,0,0,0,0,0
BuyLensAI,0,0,0,16,0,0,0,0,0,0
Tradesy,0,0,0,0,0,0,0,0,0,16
Depop,0,0,0,0,0,16,19,0,0,14
Zara,0,0,0,0,0,0,0,19,14,0
Overstock,0,0,0,0,0,0,14,20,18,0
LocalPosh,17,0,0,0,0,0,0,0,0,0
Letgo,0,0,0,0,0,0,17,0,0,17
Adidas,0,0,0,0,0,0,0,17,0,0
Nordstrom,0,0,0,0,0,0,0,0,17,0
Iwand Style,0,19,16,0,0,0,0,0,0,0
Mercari,0,0,0,0,0,0,16,0,0,19
Finiite,0,0,0,17,19,0,0,0,0,0
InstantlyFree,18,0,0,0,0,0,0,0,0,0
West Elm's Pinterest Style Finder,0,18,0,0,0,0,0,0,0,0
AI Image Upscaler,0,0,18,0,0,0,0,0,0,0
OfferUp,0,0,0,0,0,0,18,0,0,18
Neiman Marcus Snap.Find.Shop.,19,16,20,0,0,0,0,0,0,0
Target's Pinterest Partnership,20,17,0,0,0,0,0,0,0,0
CartBuddyGPT,0,20,17,0,0,0,0,0,0,0
Pricein,0,0,0,18,20,0,0,0,0,0
Perplexity AI,0,0,0,20,18,0,0,0,0,0
PPSPY,0,0,19,0,0,0,0,0,0,0
Botika,0,0,0,19,0,0,0,0,0,0
Net-a-Porter,0,0,0,0,0,19,0,0,0,0
SSENSE,0,0,0,0,0,20,0,0,0,0
Carousell,0,0,0,0,0,0,0,0,0,20
