App,Run_1,Run_2,Run_3,Run_4,Run_5,Run_6,Run_7,Run_8,Run_9,Run_10
ChatGPT-4o,1,1,1,1,1,0,0,0,0,0
Adobe Photoshop,0,0,0,0,0,1,1,0,1,1
Adobe Photoshop Express,0,0,0,0,0,0,0,1,0,0
Midjourney,2,2,2,2,2,0,0,0,0,0
Luminar Neo,0,0,0,0,0,0,2,0,0,0
Luminar AI,0,0,0,0,0,0,0,0,0,2
Prisma Photo Editor,0,0,0,0,0,0,0,2,0,3
Leonardo,3,3,3,3,3,0,0,0,0,0
Topaz Labs,0,0,0,0,0,0,3,0,0,0
Lensa,0,0,20,0,0,2,5,3,2,4
Ideogram,4,4,4,4,4,0,0,0,0,0
Remini,0,0,0,0,0,4,6,4,4,5
Google Gemini,5,5,5,5,5,0,0,0,0,0
FaceApp,0,0,0,0,0,5,7,5,5,7
DALL-E 3,6,6,6,0,6,0,0,0,0,0
PicsArt,0,0,0,0,0,6,8,6,6,6
Prisma,15,14,14,14,16,3,4,0,3,0
Adobe Firefly,7,7,7,6,7,0,0,0,0,0
VSCO,0,0,0,0,0,0,0,7,0,0
NightCafe,8,8,8,7,8,0,0,0,0,0
Snapseed,0,0,0,0,0,0,0,8,0,0
DeepArt,0,0,0,0,0,7,10,11,7,8
Freepik,9,9,9,8,9,0,0,0,0,0
VIMAGE,0,0,0,0,0,8,0,16,8,0
Luma Labsâ€™ Photon,10,10,10,9,10,0,0,0,0,0
PhotoRoom,0,0,0,0,0,0,0,10,0,10
Klingâ€™s KOLORS,11,11,11,10,11,0,0,0,0,0
Artisto,0,0,0,0,0,10,0,12,12,0
Pikazo,0,0,0,0,0,9,0,13,13,0
HailuoAI,12,12,12,11,12,0,0,0,0,0
Fotor,17,16,16,17,18,0,9,9,10,9
Photo Lab,0,0,0,0,0,0,0,20,9,0
Jimeng AI,13,0,0,12,13,0,0,0,0,0
Veed.io,0,0,0,0,0,0,15,0,0,11
Pictory,0,0,0,0,0,0,13,0,0,13
Magisto,0,0,0,0,0,13,12,0,16,12
YouCam Makeup,14,13,13,13,14,0,0,0,0,0
Deep Nostalgia,0,0,0,0,0,11,18,0,11,17
Runway ML,0,0,0,19,0,12,11,0,15,14
Descript,0,0,0,0,0,0,14,0,0,15
Captions,0,15,0,0,15,0,0,0,0,0
AI Gahaku,0,0,0,0,0,0,0,15,0,0
Quik by GoPro,0,0,0,0,0,14,0,0,17,0
Synthesia,0,0,0,0,0,0,16,0,0,0
Topaz Video Enhance AI,0,0,0,0,0,0,0,0,0,16
Deep Dream Generator,0,0,0,0,0,0,20,14,14,19
InShot,0,0,0,0,0,15,0,0,18,0
Artisse AI,16,18,17,15,17,0,0,0,0,0
Facetune,18,17,15,16,19,0,0,0,0,0
Reface,0,0,0,0,0,0,17,0,0,0
Motionleap,0,0,0,0,0,0,0,17,0,0
FilmoraGo,0,0,0,0,0,16,0,0,20,0
VivaVideo,0,0,0,0,0,17,0,0,19,0
KineMaster,0,0,0,0,0,18,0,0,0,0
Pixaloop,0,0,0,0,0,0,0,18,0,0
Artbreeder,0,0,0,0,0,0,19,0,0,18
WOMBO Dream,19,0,18,18,20,0,0,0,0,0
Wombo Dream,0,19,0,0,0,0,0,0,0,0
PowerDirector,0,0,0,0,0,19,0,0,0,0
Enlight Photofox,0,0,0,0,0,0,0,19,0,0
Adobe Express,20,20,19,0,0,0,0,0,0,0
Pictory AI,0,0,0,20,0,0,0,0,0,0
CapCut,0,0,0,0,0,20,0,0,0,0
EPIK,0,0,0,0,0,0,0,0,0,20
